INFO 2024-10-29 23:05:37,467 Watching for file changes with StatReloader
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Django-School-Management-System\apps\content\views.py", line 43, in content_detail
    return render(request, 'content/content_detail.html', {'content': content, 'files': files})
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\loader.py", line 62, in render_to_string
    return template.render(context, request)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\backends\django.py", line 61, in render
    return self.template.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 175, in render
    return self._render(context)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 167, in _render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 966, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\loader_tags.py", line 157, in render
    return compiled_parent._render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 167, in _render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 966, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\loader_tags.py", line 63, in render
    result = block.nodelist.render(context)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 966, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\loader_tags.py", line 63, in render
    result = block.nodelist.render(context)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 966, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\defaulttags.py", line 471, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\urls\base.py", line 88, in reverse
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\urls\resolvers.py", line 828, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'content-delete' with arguments '('',)' not found. 1 pattern(s) tried: ['content/subject/(?P<content_id>[0-9]+)/delete/\\Z']
ERROR 2024-11-02 21:42:16,551 "GET /content/content/1/detail/ HTTP/1.1" 500 181604
ERROR 2024-11-02 21:42:23,654 Internal Server Error: /content/content/1/detail/
Traceback (most recent call last):
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Django-School-Management-System\apps\content\views.py", line 43, in content_detail
    return render(request, 'content/content_detail.html', {'content': content, 'files': files})
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\loader.py", line 62, in render_to_string
    return template.render(context, request)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\backends\django.py", line 61, in render
    return self.template.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 175, in render
    return self._render(context)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 167, in _render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 966, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\loader_tags.py", line 157, in render
    return compiled_parent._render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 167, in _render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 966, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\loader_tags.py", line 63, in render
    result = block.nodelist.render(context)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 966, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\loader_tags.py", line 63, in render
    result = block.nodelist.render(context)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\base.py", line 966, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\template\defaulttags.py", line 471, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\urls\base.py", line 88, in reverse
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\urls\resolvers.py", line 828, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'content-delete' with arguments '('',)' not found. 1 pattern(s) tried: ['content/subject/(?P<content_id>[0-9]+)/delete/\\Z']
ERROR 2024-11-02 21:42:23,655 "GET /content/content/1/detail/ HTTP/1.1" 500 181466
INFO 2024-11-02 21:42:39,133 "GET /content/content/1/detail/ HTTP/1.1" 200 9954
INFO 2024-11-02 21:42:41,881 "GET /content/content/4/detail/ HTTP/1.1" 200 9644
ERROR 2024-11-02 21:42:42,700 Internal Server Error: /content/subject/4/delete/
Traceback (most recent call last):
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\contrib\auth\mixins.py", line 73, in dispatch
    return super().dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\views\generic\detail.py", line 108, in get
    self.object = self.get_object()
                  ^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\views\generic\detail.py", line 46, in get_object
    raise AttributeError(
AttributeError: Generic detail view ContentDeleteView must be called with either an object pk or a slug in the URLconf.
ERROR 2024-11-02 21:42:42,701 "GET /content/subject/4/delete/ HTTP/1.1" 500 89408
INFO 2024-11-02 21:43:14,246 D:\Django-School-Management-System\apps\content\urls.py changed, reloading.
INFO 2024-11-02 21:43:14,801 Watching for file changes with StatReloader
ERROR 2024-11-02 21:43:16,931 Internal Server Error: /content/subject/4/delete/
Traceback (most recent call last):
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\contrib\auth\mixins.py", line 73, in dispatch
    return super().dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\views\generic\detail.py", line 108, in get
    self.object = self.get_object()
                  ^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\views\generic\detail.py", line 46, in get_object
    raise AttributeError(
AttributeError: Generic detail view ContentDeleteView must be called with either an object pk or a slug in the URLconf.
ERROR 2024-11-02 21:43:16,932 "GET /content/subject/4/delete/ HTTP/1.1" 500 89545
INFO 2024-11-02 21:44:54,793 D:\Django-School-Management-System\apps\content\urls.py changed, reloading.
INFO 2024-11-02 21:44:55,391 Watching for file changes with StatReloader
INFO 2024-11-02 21:45:02,940 D:\Django-School-Management-System\apps\content\urls.py changed, reloading.
INFO 2024-11-02 21:45:03,565 Watching for file changes with StatReloader
INFO 2024-11-02 21:45:05,817 "GET /content/subject/4/delete/ HTTP/1.1" 200 10019
ERROR 2024-11-02 21:45:09,155 Internal Server Error: /content/subject/4/delete/
Traceback (most recent call last):
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\contrib\auth\mixins.py", line 73, in dispatch
    return super().dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\views\generic\edit.py", line 278, in post
    return self.form_valid(form)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\views\generic\edit.py", line 283, in form_valid
    success_url = self.get_success_url()
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\views\generic\edit.py", line 237, in get_success_url
    if self.success_url:
       ^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\utils\functional.py", line 149, in __wrapper__
    res = func(*self.__args, **self.__kw)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\urls\base.py", line 88, in reverse
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\urls\resolvers.py", line 828, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'content_list' with no arguments not found. 1 pattern(s) tried: ['content/subject/(?P<subject_id>[0-9]+)/files/\\Z']
ERROR 2024-11-02 21:45:09,156 "POST /content/subject/4/delete/ HTTP/1.1" 500 110219
ERROR 2024-11-02 21:45:34,330 Internal Server Error: /content/subject/4/delete/
Traceback (most recent call last):
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\contrib\auth\mixins.py", line 73, in dispatch
    return super().dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\views\generic\edit.py", line 278, in post
    return self.form_valid(form)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\views\generic\edit.py", line 283, in form_valid
    success_url = self.get_success_url()
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\views\generic\edit.py", line 237, in get_success_url
    if self.success_url:
       ^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\utils\functional.py", line 149, in __wrapper__
    res = func(*self.__args, **self.__kw)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\urls\base.py", line 88, in reverse
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lucas Rojas\Desktop\github clone\Django-School-Management-System\env\Lib\site-packages\django\urls\resolvers.py", line 828, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'content_list' with no arguments not found. 1 pattern(s) tried: ['content/subject/(?P<subject_id>[0-9]+)/files/\\Z']
ERROR 2024-11-02 21:45:34,331 "POST /content/subject/4/delete/ HTTP/1.1" 500 110219
INFO 2024-11-02 21:45:57,664 "GET /teacher/4/subjects/ HTTP/1.1" 200 10875
INFO 2024-11-02 21:45:58,581 "GET /teacher/subject/1/ HTTP/1.1" 200 9782
INFO 2024-11-02 21:45:59,107 "GET /content/subject/1/files/ HTTP/1.1" 200 13553
INFO 2024-11-02 21:48:00,645 D:\Django-School-Management-System\apps\content\views.py changed, reloading.
INFO 2024-11-02 21:48:01,253 Watching for file changes with StatReloader
INFO 2024-11-02 21:48:01,851 "GET /content/subject/1/files/ HTTP/1.1" 200 13553
INFO 2024-11-02 21:48:02,725 "GET /content/content/4/detail/ HTTP/1.1" 200 9644
INFO 2024-11-02 21:48:04,317 "GET /content/subject/4/delete/ HTTP/1.1" 200 10019
INFO 2024-11-02 21:48:04,978 "POST /content/subject/4/delete/ HTTP/1.1" 302 0
INFO 2024-11-02 21:48:04,999 "GET /content/subject/1/files/ HTTP/1.1" 200 13500
INFO 2024-11-02 21:48:08,461 "GET /content/content/11/detail/ HTTP/1.1" 200 9661
INFO 2024-11-02 21:48:09,202 "GET /content/subject/11/delete/ HTTP/1.1" 200 10031
INFO 2024-11-02 21:48:10,217 "POST /content/subject/11/delete/ HTTP/1.1" 302 0
INFO 2024-11-02 21:48:10,236 "GET /content/subject/1/files/ HTTP/1.1" 200 13288
INFO 2024-11-02 21:48:11,581 "GET /content/content/12/detail/ HTTP/1.1" 200 9661
INFO 2024-11-02 21:48:12,419 "GET /content/subject/12/delete/ HTTP/1.1" 200 10031
INFO 2024-11-02 21:48:13,063 "POST /content/subject/12/delete/ HTTP/1.1" 302 0
INFO 2024-11-02 21:48:13,085 "GET /content/subject/1/files/ HTTP/1.1" 200 13076
INFO 2024-11-02 21:48:13,915 "GET /content/content/13/detail/ HTTP/1.1" 200 9647
INFO 2024-11-02 21:48:14,622 "GET /content/subject/13/delete/ HTTP/1.1" 200 10021
INFO 2024-11-02 21:48:15,777 "POST /content/subject/13/delete/ HTTP/1.1" 302 0
INFO 2024-11-02 21:48:15,794 "GET /content/subject/1/files/ HTTP/1.1" 200 12878
INFO 2024-11-02 21:48:16,464 "GET /content/content/14/detail/ HTTP/1.1" 200 9659
INFO 2024-11-02 21:48:17,138 "GET /content/subject/14/delete/ HTTP/1.1" 200 10033
INFO 2024-11-02 21:48:17,714 "POST /content/subject/14/delete/ HTTP/1.1" 302 0
INFO 2024-11-02 21:48:17,733 "GET /content/subject/1/files/ HTTP/1.1" 200 12668
INFO 2024-11-02 21:48:18,703 "GET /content/content/15/detail/ HTTP/1.1" 200 9659
INFO 2024-11-02 21:48:19,384 "GET /content/subject/15/delete/ HTTP/1.1" 200 10033
INFO 2024-11-02 21:48:19,997 "POST /content/subject/15/delete/ HTTP/1.1" 302 0
INFO 2024-11-02 21:48:20,013 "GET /content/subject/1/files/ HTTP/1.1" 200 12458
INFO 2024-11-02 21:48:21,203 "GET /content/subject/1/files/ HTTP/1.1" 200 12316
INFO 2024-11-02 21:48:21,886 "GET /content/subject/1/files/ HTTP/1.1" 200 12316
INFO 2024-11-02 21:48:23,897 "GET /content/content/9/detail/ HTTP/1.1" 200 9647
INFO 2024-11-02 21:48:24,655 "GET /content/subject/9/delete/ HTTP/1.1" 200 10021
INFO 2024-11-02 21:48:25,250 "POST /content/subject/9/delete/ HTTP/1.1" 302 0
INFO 2024-11-02 21:48:25,267 "GET /content/subject/1/files/ HTTP/1.1" 200 12261
INFO 2024-11-02 21:48:25,924 "GET /content/content/10/detail/ HTTP/1.1" 200 9648
INFO 2024-11-02 21:48:26,501 "GET /content/subject/10/delete/ HTTP/1.1" 200 10021
INFO 2024-11-02 21:48:27,096 "POST /content/subject/10/delete/ HTTP/1.1" 302 0
INFO 2024-11-02 21:48:27,113 "GET /content/subject/1/files/ HTTP/1.1" 200 12063
INFO 2024-11-02 21:48:27,683 "GET /content/content/8/detail/ HTTP/1.1" 200 9647
INFO 2024-11-02 21:48:28,307 "GET /content/subject/8/delete/ HTTP/1.1" 200 10021
INFO 2024-11-02 21:48:28,899 "POST /content/subject/8/delete/ HTTP/1.1" 302 0
INFO 2024-11-02 21:48:28,916 "GET /content/subject/1/files/ HTTP/1.1" 200 11866
INFO 2024-11-02 21:48:29,602 "GET /content/content/6/detail/ HTTP/1.1" 200 9648
INFO 2024-11-02 21:48:30,216 "GET /content/subject/6/delete/ HTTP/1.1" 200 10019
INFO 2024-11-02 21:48:30,853 "POST /content/subject/6/delete/ HTTP/1.1" 302 0
INFO 2024-11-02 21:48:30,868 "GET /content/subject/1/files/ HTTP/1.1" 200 11668
INFO 2024-11-02 21:48:31,446 "GET /content/content/5/detail/ HTTP/1.1" 200 9646
INFO 2024-11-02 21:48:32,117 "GET /content/subject/5/delete/ HTTP/1.1" 200 10021
INFO 2024-11-02 21:48:32,739 "POST /content/subject/5/delete/ HTTP/1.1" 302 0
INFO 2024-11-02 21:48:32,756 "GET /content/subject/1/files/ HTTP/1.1" 200 11472
INFO 2024-11-02 21:48:33,687 "GET /content/content/2/detail/ HTTP/1.1" 200 9928
INFO 2024-11-02 21:48:33,754 "GET /media/media/contents/Captura_de_pantalla_2024-07-22_013438.png HTTP/1.1" 200 752046
INFO 2024-11-02 21:48:34,839 "GET /content/subject/2/delete/ HTTP/1.1" 200 10023
INFO 2024-11-02 21:48:35,531 "POST /content/subject/2/delete/ HTTP/1.1" 302 0
INFO 2024-11-02 21:48:35,547 "GET /content/subject/1/files/ HTTP/1.1" 200 11264
